SplittableRandom.nextInt()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 621346ce1ea297c9 | 1100011010101101000001100110000000001000100011001100010011110101 26 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.71535832...0.71535832 | 1*PASSED
 170740ee6147c06c | 0000010011010001000000101011100010111110100110000011010010110101 27 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.50161496...0.50161496 | 1*PASSED
 c40f29582ace5233 | 0011111101000110110100010010101010001010000111100000001011101000 28 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.94821688...0.94821688 | 1*PASSED
 4bb3c59a11e135bd | 0110111111110000111001001100011001100000010000001110001011010100 29 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.72678666...0.72678666 | 1*PASSED
  6cc1ca012c559ba | 0100011000101010001011110010111000011101011101100100110010100010 30 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.95765558...0.95765558 | 1*PASSED
 b354fa3bf3244732 | 1100000101111011101000110110010010000110001011011011010110010010 31 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.03529793...0.03529793 | 1*PASSED
 1191a5db5203b1e9 | 1100100000101010010100110101111101011111011100000000111111100000 32 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.92482506...0.92482506 | 1*PASSED
 6cf131be769960b2 | 1011000110010101001100010101111111100011100111000001100110011100 33 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.93493591...0.93493591 | 1*PASSED
 4c02f7aa67560d01 | 0000010010011010000010100101111110101011011010011011111101111010 34 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.52135941...0.52135941 | 1*PASSED
 fb72849bd94fada8 | 1110111101001110111111001010000001100000011011111011011000101100 35 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.98032975...0.98032975 | 1*PASSED
 739d377050ead06b | 1011111011111010100001011000110110100000101110110011101110110010 36 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.60839751...0.60839751 | 1*PASSED
 10c8912d264349e4 | 0110011111111101001001001010100110111011001111010110100100001111 37 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.17063361...0.17063361 | 1*PASSED
 d59fd220617d0611 | 0011101011111001011101101110101011111010011011010100000110011110 38 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.52415557...0.52415557 | 1*PASSED
 7bee7f315508da82 | 1111001101010000100110011111101111101100011100101010101111101101 39 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.99248872...0.99248872 | 1*PASSED
 43ea33703e106bf0 | 1011110011110001111010011110011011011110110111111001011001000101 40 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.41016686...0.41016686 | 1*PASSED
 bd60121399ff0fc7 | 0110000100000101010011100101111111111101111111101011010111111101 41 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.55849967...0.55849967 | 1*PASSED
 764a2aada192ec63 | 0110101011001110111110111111110000110111000111110001111101110110 42 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.80167743...0.80167743 | 1*PASSED
 b6414f80fb504f7a | 1011111110001011110111101111111001011101011000010011111101111100 43 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.09524544...0.09524544 | 1*PASSED
 8bdc9316e9102d12 | 1111110111000011001111100011110111111111110111110010111010001011 44 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.68095202...0.68095202 | 1*PASSED
 fbbe3e4861440e2c | 0111010101111101111100011100100110111111110111111011111000101111 45 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.39512534...0.39512534 | 1*PASSED
 c6654c9a89a2b41a | 1000101010111111100110111111101010101111111101101111101111111001 46 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.52347924...0.52347924 | 1*PASSED
 6f8d942c5c253c87 | 1111100101101110111111101111011111101010111111101100100111111001 47 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.86609775...0.86609775 | 1*PASSED
 287046eb27e0741e | 1111110111111010010101111111011111111001000101111111111111011010 48 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00040019...0.00040019 | 1*WEAK
 be18ac482c3d0f47 | 1111111111011111111111011110001111111111100011111111011101010000 49 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00022980...0.00022980 | 1*WEAK
 4cf6420c837c408c | 1111111111111001111010111110111111101011110110110011010011111111 50 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.05420167...0.05420167 | 1*PASSED
 5f0708259fb6de16 | 1100111011101101001011101111011101111111111111111111111111010111 51 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.47843545...0.47843545 | 1*PASSED
 d26f70ef69a901e5 | 1111100111101110111011111111011001101110111111111111101111111011 52 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.06914610...0.06914610 | 1*PASSED
 41e55ea457384c92 | 1111010001111110111111101111111011111111110111011110111110111111 53 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.48964804...0.48964804 | 1*PASSED
 d42b1836d3d5446f | 1001101111111110111111101111110111111111101111111110111101101111 54 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.33809600...0.33809600 | 1*PASSED
 fc90dd757ea9648e | 1111111110111011001111111111100111101111011111111111110111111111 55 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00015463...0.00015463 | 1*WEAK
 643c79d2961c16f2 | 1111101011111111101111111101101110111101101111111111111111111111 56 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 a30f9d85f1b898b1 | 0011111111111111110110111111101111111111111111111111011110111111 57 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 ab00c6aed57ba265 | 1111111010111110111101111111111111111111111010111111111111111111 58 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 936087f34755bad2 | 1111111111111110111111111111111111101111011110110111111111111111 59 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 d1e2f71fbb41469d | 1111111111011101111011111111111111111111111111111111111011111111 60 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 6b85a430d55580e1 | 1010111111111111111111111011111111111111111111111111111111111111 61 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 10082a517c42da9f | 1111111111111111111111111111111111111111111110111111111110111111 62 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 711680df86523ed6 | 1111111111111111111111111111111111111101111111111111111111111111 63 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.00000000...0.00000000 | 1*FAILED
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 fd3eb48831dd7c2b | 0000001000000000000000000000000000000000000000000000000000000000  1 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 1259ed7eee3822d6 | 0000000000000000000000000000000000000000010010000000000000000000  2 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 f44b21a22847f361 | 0100000000000000000000010000000000100000000000000000000000000000  3 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
 2ed37d91344b255d | 0000000000000000000000000001010000100000000010000000000000000000  4 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00000000...0.00000000 | 1*FAILED
