SplittableRandom.nextIntAlt2()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 e2dc7c59af913ef0 | 0010111100011010001100011000001000011011000001001001101011111110 29 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.76620863...0.76620863 | 1*PASSED
 f12d345359c701c9 | 0111100110111001111000011000000100011101001000110000110000111011 30 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.00421250...0.00421250 | 1*WEAK
 a869afc6797f5a01 | 1011010010100010111001011100101100101110100000101000101010011101 31 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.26575727...0.26575727 | 1*PASSED
 123b590d06da24e9 | 1111000111000001011001011000110100011101010010101110100111010001 32 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.13543205...0.13543205 | 1*PASSED
 f1dcc55a38baf438 | 0101111101101001100111111100010011001011010100011100011100000001 33 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.84113121...0.84113121 | 1*PASSED
 af4fd108bb0d1df8 | 0101000000011111101001111110101111000110101111100010111000001001 34 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.37102404...0.37102404 | 1*PASSED
 bb46ccb3cd656b47 | 1100100100101101101011000110010110011111011110001110101100101010 35 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.57204797...0.57204797 | 1*PASSED
 f9ed9c665ca77aae | 0111111101101010101011100111011001001011000001100111011010010011 36 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.99938018...0.99938018 | 1*WEAK
 9fe53098c8e968cd | 1100101110111010011001111001010100101111010011011111011000101001 37 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.73846345...0.73846345 | 1*PASSED
 2123b90213d5c5f3 | 0011111010101000011011110010001001111110111111110100001111101001 38 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.20885551...0.20885551 | 1*PASSED
 6384e4a3c0bf2394 | 0110111101100011110110011111010010010010011100110111101101100111 39 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.69089192...0.69089192 | 1*PASSED
  1de6b810ef13395 | 0101111111001000101101011111011101110000111101110101100110110110 40 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.86449229...0.86449229 | 1*PASSED
 5408cc31d887b9fb | 1111101101110110110001110111111100110111001111010110100100011010 41 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.95005187...0.95005187 | 1*PASSED
 e4ce59d082e28414 | 0100010011110110100111101001111011101111111000111111001111001111 42 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.10185114...0.10185114 | 1*PASSED
 77f905e0759f3fa8 | 1111010110111010110111110111111101010101001110101110000101111101 43 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.55667878...0.55667878 | 1*PASSED
 4ab2c7d591ed4e20 | 0101011111111101111111011010110101010000111011111101001110111110 44 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.26562008...0.26562008 | 1*PASSED
 a248837abc36a654 | 0111111111101011101110100101111101110101010110010111101111101110 45 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.91262492...0.91262492 | 1*PASSED
 8d0c1d7e201a2298 | 1111101111000101111111111100010101011001111011011011111101111011 46 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.22220500...0.22220500 | 1*PASSED
 737fdc040666030d | 1111111110011111011011011001110111010111101011101111110110110011 47 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.97348405...0.97348405 | 1*PASSED
 563d4a93af95b65a | 1100100000111100111111111111011111111100011110111111110111011111 48 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.65346409...0.65346409 | 1*PASSED
 18ef5133e70685df | 1100011111101111111011110011111011101111111110011111100111011011 49 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.54388066...0.54388066 | 1*PASSED
 d4f525f3a65622e8 | 0110110111011111010101011101111111101011111101111011111111111101 50 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.92813178...0.92813178 | 1*PASSED
 8520128e5424ade1 | 0111111111100110111101001011011110111111111111110111110111111011 51 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.87451099...0.87451099 | 1*PASSED
 f83f14c2c50ac5cb | 1111101101111111111111011101111011001111110111011111011010111111 52 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.70980250...0.70980250 | 1*PASSED
 73ba66a62141a114 | 0010111101111111111110111101110111011111111011111111110111101111 53 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.06161651...0.06161651 | 1*PASSED
 64a13f4d505b0270 | 1110110101111111101111111110011111111010111111111111111111111100 54 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.80400064...0.80400064 | 1*PASSED
 a4386c0142366589 | 1100111111111111111011111110011111110011111101111111101111111111 55 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.80400064...0.80400064 | 1*PASSED
 912391d79f6257fe | 1111111111111111110110111111111111011111111110111111111100110110 56 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.86770976...0.86770976 | 1*PASSED
 98afbe39edcd77fb | 1110111111111110111111101111011111111111111110110111111111111011 57 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.24892433...0.24892433 | 1*PASSED
 26e58279cf576858 | 1111011111110011111111111111111101111111111101111111111111011111 58 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.49959550...0.49959550 | 1*PASSED
 b706f204c29b570d | 1111111111110011111111111111111111111111111101111111111111011101 59 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.94120831...0.94120831 | 1*PASSED
 299e417b66dbb4d2 | 1111111111101111110111111101111111110111111111111111111111111111 60 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.68506382...0.68506382 | 1*PASSED
 2b9fb99f84c9cade | 1111111111111111101111111111111111111111111101011111111111111111 61 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.15712462...0.15712462 | 1*PASSED
  528b78a33a631ab | 1111111111111111111111111111111111011111111111011111111111111111 62 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.69193891...0.69193891 | 1*PASSED
 5e2166830f41f962 | 1111111111111111111111111111111111111111111111111110111111111111 63 |   0 |    diehard_birthdays |  0... 0 |      100 |      100 | 0.60809583...0.60809583 | 1*PASSED
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 899fa5166a2a78fa | 0010000000000000000000000000000000000000000000000000000000000000  1 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.74133074...0.74133074 | 1*PASSED
 77ed3f87e1723147 | 0000000000000000000000000000000000000000000000100000000010000000  2 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.30695356...0.30695356 | 1*PASSED
 ab8211b3462631fe | 0000000000000000000100000000010000000000000000100000000000000000  3 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.61244127...0.61244127 | 1*PASSED
  2649082e0354fce | 0000010000000000000100001000000000000000010000000000000000000000  4 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.10520508...0.10520508 | 1*PASSED
 f381ccded6aa3a6c | 0000000000000000010000000000000110000010000000000001000000000000  5 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.95023940...0.95023940 | 1*PASSED
 62d4b216313c34f9 | 0000000000000000000000001000000010100000100000100000001000000000  6 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.33930558...0.33930558 | 1*PASSED
 142990069755c704 | 1010001001000000000000000000000000001000000100000000000000001000  7 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.95500329...0.95500329 | 1*PASSED
 93e0f16c3afe1d3e | 0110000000010000000000100000000000000000001001000010000001000000  8 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.99990281...0.99990281 | 1*WEAK
 3558cad3e894ecf1 | 0001100000000000000000001100000001000000000000000000101001100000  9 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.80067712...0.80067712 | 1*PASSED
 a47f9b952e580c5f | 1000010000001000000010000100001100100100010000000000000000000000 10 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.18138185...0.18138185 | 1*PASSED
 e62224166ea5caf7 | 0001000001010001000000000101000000000000010000010000011000001000 11 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.78277574...0.78277574 | 1*PASSED
 b89aa0447afaedff | 0001000011000100010000000000100000000100100100000001001010000000 12 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.58494532...0.58494532 | 1*PASSED
 3761aa435e68a2e9 | 0010010010000000010001000000010110010000010001000000000001100000 13 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.56037253...0.56037253 | 1*PASSED
 92111a43b6af19e5 | 0000000100010101000000100000000010000100100100100011000010000001 14 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.14797914...0.14797914 | 1*PASSED
 782607cb3301c1bc | 0000010000000101000000000000011100001111000000100000010100110000 15 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.35254217...0.35254217 | 1*PASSED
 1b79a5b291eb12ad | 1000010000101100100000100010010010001000011000000000000001011000 16 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.67393839...0.67393839 | 1*PASSED
 4839521ff711ac55 | 0000110000000010010000100010001001100000001010000001110100010001 17 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.48784001...0.48784001 | 1*PASSED
 fa40ac6acd796ff0 | 0001000010000100110100000010010010101100001000000001010000101001 18 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.64220241...0.64220241 | 1*PASSED
 5b7dad8207da89b3 | 0000100110010101111011001000010000010000100000100110100000000000 19 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.53044329...0.53044329 | 1*PASSED
 b15f3f4966839271 | 0000000000000110010011101110000000000100110011001111001000000100 20 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.54718207...0.54718207 | 1*PASSED
 3cfa8f4c10594ca1 | 0000000101110000000010010000000101001101010010100101110101000100 21 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.74353317...0.74353317 | 1*PASSED
 1eff09669f914c27 | 1011100000001010100010100010010001100101000000000111101001000100 22 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.41848371...0.41848371 | 1*PASSED
 f8d4f1a645d26e43 | 0001110101101111000110000111101010001000000000010000000011010000 23 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.22926475...0.22926475 | 1*PASSED
 5bede16f8430a8d9 | 0111000111101101100001000000000100001011101100000001011001000001 24 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.85230152...0.85230152 | 1*PASSED
 15e9a50270ffeeb8 | 1001010010010001000100110000000001000010100011111001100100101111 25 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.63046164...0.63046164 | 1*PASSED
 29dbd6b2e8c040c2 | 0000011001000111100000100001000101010011000001111100101011010011 26 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.17415866...0.17415866 | 1*PASSED
 2c8bc3c330698c01 | 0100001101100010100001100101000001010100111001111001010000101011 27 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.65730668...0.65730668 | 1*PASSED
 893ad1b9ae4f26e0 | 0110010100010001011001000001100010101001010010011101011001111100 28 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.62145985...0.62145985 | 1*PASSED
 52668d860a0b1418 | 0101000001010111001000011101011010101010011111001100100110000001 29 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.96934390...0.96934390 | 1*PASSED
 bb6aa0088f7d2100 | 1011101100101010111101100111000100010010100101100011100000000110 30 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.26786287...0.26786287 | 1*PASSED
 786458175d60ae61 | 1100001010100101000101011001010101110010011111000000011000111111 31 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.73929389...0.73929389 | 1*PASSED
 a506694dfe33a5af | 1100000000010011010101100111000001010100110001111101111010110111 32 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.79170097...0.79170097 | 1*PASSED
 b8d8c03c618e0497 | 1011110101001001101111100101010100011000010010001111101000011101 33 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.33093712...0.33093712 | 1*PASSED
 a6fe2e3c23e9a139 | 1010011000011110011111100101111110101111100100100010100100001010 34 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.44753468...0.44753468 | 1*PASSED
 c5b6f1c95638fe83 | 1101100000111000111000110111101001110000100101111011010111010110 35 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.83292520...0.83292520 | 1*PASSED
 6c38c05f048b7a89 | 1000111000011100011101000101110111110011011011001100011110110101 36 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.88218591...0.88218591 | 1*PASSED
 9093d4e54f21d1f8 | 0110000010011010011101111111100000101111011011110101110110101010 37 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.02568924...0.02568924 | 1*PASSED
 82d81be68b9359cf | 1111110111111110001011010001000111101101111101100010011100001100 38 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.24427496...0.24427496 | 1*PASSED
 b8b44255aa8b9dfd | 0111011011011011011111100110101111011010000110110000101101111001 39 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.81638225...0.81638225 | 1*PASSED
 5215af72a8cbd37d | 1100111010101101100111001100001011111011100011110001111100111111 40 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.46558127...0.46558127 | 1*PASSED
 781b0e1c08bda26b | 1101111110010110011100101011111110100111111101011100100010110110 41 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.92722924...0.92722924 | 1*PASSED
 1f5233e47332337b | 1111101101101111111110110100111111110010111011011110000000100011 42 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.40570792...0.40570792 | 1*PASSED
   54a550e5ba08fb | 0001110110011111101100111111110111101111101111000111110010011100 43 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.54727526...0.54727526 | 1*PASSED
 41a4108443f46d6c | 1011111111000010011111111111101011110110110101110111000010111101 44 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.85315737...0.85315737 | 1*PASSED
 b2ca1cd8fc82a5c7 | 1100001111011110111100011111100111010101111101111111011101011101 45 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.72577568...0.72577568 | 1*PASSED
 f01f97a41b638209 | 1000111101111111111011101101011111011010111101111001101011011110 46 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.81577662...0.81577662 | 1*PASSED
 e496a491914a8807 | 1010110011111101010101111101110111011111111111011011101011101011 47 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.33679110...0.33679110 | 1*PASSED
 303476feab1cfa24 | 1110111111111111001101100110101110110101111111101111110101011110 48 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.13696798...0.13696798 | 1*PASSED
 a8044fbc629f96e0 | 1101111111110111011111001101110111100111010010111110011111111111 49 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.04861254...0.04861254 | 1*PASSED
 7a3c5c26fd42a2b2 | 0011111111101100011011110111111111111001111011101111110110111111 50 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.83532927...0.83532927 | 1*PASSED
 6db5b8d5977a6de4 | 1111111011110101111111111110011011111101101111111110100111101101 51 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.81001758...0.81001758 | 1*PASSED
 d73e010d2ac043b7 | 1111010111110011101111111011101111101111111111111101011101111110 52 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.26261032...0.26261032 | 1*PASSED
 3c73534c4096436b | 1110110111011111111111110111110111111011110110011111101111111101 53 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.94959188...0.94959188 | 1*PASSED
 46ffdde3ecb32db0 | 1010111110011111111110100111011111011111110111111111111111111111 54 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.92493686...0.92493686 | 1*PASSED
 ec71324de70662a8 | 1111111111111111101111011111011110001111110111111111100111111111 55 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.75492029...0.75492029 | 1*PASSED
 c4b01a4fce261c1a | 1011111111001111111111111111111011111101110011111111111111110111 56 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.31626123...0.31626123 | 1*PASSED
 f92070d395da17fb | 1101111011111111111111101111111111101011111011111111111111111101 57 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.83819805...0.83819805 | 1*PASSED
 fd80c6f2f937d1a8 | 1110011111111111111111011111111111111110111111111101110111111111 58 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.55701925...0.55701925 | 1*PASSED
 eee31b8fb4b07c5e | 1111111111111111111111111110111111111110101111011111111111011111 59 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.42925362...0.42925362 | 1*PASSED
 9db987dfa252e87b | 1111111111110111110101111111111111111111111111101111111111111111 60 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.64333670...0.64333670 | 1*PASSED
 ca9a086c9c0668c3 | 1110111111111111111111111111111111110011111111111111111111111111 61 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.34813993...0.34813993 | 1*PASSED
 12515e13cda3873d | 1111111111111111111111111111110111111110111111111111111111111111 62 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.26825866...0.26825866 | 1*PASSED
  1e98f73080109de | 1111111011111111111111111111111111111111111111111111111111111111 63 |   1 |       diehard_operm5 |  0... 0 |  1000000 |      100 | 0.43173664...0.43173664 | 1*PASSED
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 10738d9a3b09c9d1 | 0000000001000000000000000000000000000000000000000000000000000000  1 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.81825672...0.81825672 | 1*PASSED
 b549fa594f68597e | 0000000000000000000100000100000000000000000000000000000000000000  2 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.54757445...0.54757445 | 1*PASSED
 11f0946dd5e8569b | 0000000000000000000000000000000000000000000000000101000001000000  3 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.18287577...0.18287577 | 1*PASSED
 d1f9d98dd02cc5dd | 0000000000000000000000000000000000010101010000000000000000000000  4 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.77921406...0.77921406 | 1*PASSED
 ba05c1a9d24f293d | 0000000000100000000000000101000000000010000001000000000000000000  5 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.55802382...0.55802382 | 1*PASSED
 afdf273faf5b4279 | 0000001000000100100000000010000001000000000000000000000000000100  6 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.49235260...0.49235260 | 1*PASSED
 9215071b816edb0f | 0010000000010000011000000101000000000000100000000000000000000000  7 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.29328173...0.29328173 | 1*PASSED
 22d2bb01669f06b2 | 0000000000000000010001000000000010001010000100010000000000100000  8 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.62864465...0.62864465 | 1*PASSED
 13f944b9f471796f | 0101000000001000000010100000000000000000000101001000001000000000  9 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.22053298...0.22053298 | 1*PASSED
  73b496113556f70 | 0100000010010000000000000010001000010001000000110100000000000000 10 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.74910554...0.74910554 | 1*PASSED
 225f804b543de005 | 1000000010100000000000000000000011000100000101001000100000100000 11 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.77249916...0.77249916 | 1*PASSED
 67d6b0b51f7e442c | 0100000010011000000001000000000010000000000000110000000001110001 12 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.92649153...0.92649153 | 1*PASSED
  abd080e36b4cd46 | 0100000000001000100000000110110000000000011000000000010110001000 13 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99435827...0.99435827 | 1*PASSED
 1b5796313ec4889e | 1000011000001101010100000000101000000000000010000000010100000010 14 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.40287985...0.40287985 | 1*PASSED
 59663ff97e80aea7 | 0101001001000000000100000110000100001010010000100001000001000100 15 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.42358770...0.42358770 | 1*PASSED
 eeaf7f6ee63f9639 | 1000010100000000101001000000010010001010010101001000001000001000 16 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.56139406...0.56139406 | 1*PASSED
 382bf2fa7b067e50 | 0010000101000010101001000100010000100000100101011000001010000000 17 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.52562040...0.52562040 | 1*PASSED
 1eb988fd9ef29b12 | 0100011001001001001000010000000011000000000111011000100000110000 18 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.38001366...0.38001366 | 1*PASSED
 39ced53106642591 | 0000101010000100000110100000101000000101000000011100101000100110 19 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.47891954...0.47891954 | 1*PASSED
